Episode,Frame,Episode_val,url_thumb,url_image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,PC1_V,PC2_V,PC1_P,PC2_P,PC1_A,PC2_A
Coping,10,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame10.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame10.png,-0.8878725058340476,-0.17351901418027063,2.2652893226364266,0.4180593925471991,-1.3847034231953776,-1.3395429762602498,0.1007363460776158,1.3825013903734713,-0.2579903489836545,-0.48700861095594067,-0.687426948853239,0.9979832187748321,0.031193039552683044,0.6556476302339013,0.39204028005172453,-2.3460086089653833,0.16173183931566243,0.5811662892224513,1.3470792577686377,2.292838134564784,-1.6976383766621415
Coping,11,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame11.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame11.png,-1.4507877374758988,-0.004810887016151667,2.1871492415066642,0.30427836596391955,-1.3921949509555673,0.6335357154163731,-0.8155379795978089,0.3317649879003057,-1.1300059566253453,-0.8452501739531394,-0.15752831726037658,-0.35165627522991927,-0.8341162006238437,-0.36929854486459707,1.119067010873148,-1.7689305883927378,-1.5107978367156394,-1.1150683550453566,1.097389574080894,2.085259131977841,-1.4789454850322463
Coping,12,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame12.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame12.png,-0.46950817151290347,-0.22366063215413845,2.066541894460387,0.6608422685431599,-1.3717327261732024,-0.9832926569297484,-0.594368314779603,-0.7520539821701167,0.5292459634706497,0.6174999531255552,-0.6393982336609721,-0.8140327685463619,-0.06985424001150968,-1.0991616839378309,1.1045264762567195,-1.605699798041282,-0.882243082691129,-0.688527010122302,-1.3076972870450083,1.7990529091399803,-1.6015523571932737
Coping,13,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame13.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame13.png,-0.7967625809860823,-0.8010604356749249,1.0737654714299287,1.2213257322484632,-1.168065938040763,0.660939586134104,-0.2922476615312039,-0.9294685518052754,1.025810406711057,0.4134363987397215,1.3247076810828997,-1.051469346195346,-0.607082440628858,-0.9332842801500035,0.23209439927101136,-0.4818714745896322,-0.2922912664128495,-0.3798497097448908,-0.9491397744192128,0.4579852943091079,-1.9467446368371424
Coping,14,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame14.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame14.png,-0.8761038097445297,-0.9784110188467849,1.0402948504993956,0.7726931709472805,-1.1944504010544328,-1.312139105542519,0.4399780038513089,1.5447744476387193,-0.7908887758757989,-0.40988716336626585,-0.8852891040248445,0.6605733452736442,-0.5467874686179324,-0.9728258203607899,-0.015094689208272631,-0.8910268238862937,-0.34173010913543045,-0.4339482401125645,0.8195017198745507,1.11133327837676,-2.1312468895223176
Coping,15,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame15.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame15.png,-1.452589592141684,-0.8480791565986389,1.3412770463746817,0.13326720751835658,-1.0099594794234945,-1.312139105542519,-0.03493916259237625,-1.00843817085699,1.1348123576662683,0.5887367092692664,-0.5890604456229231,-0.8140327685463619,-0.6100971892294044,-0.7714606667909008,0.3774997454352961,-1.5546180580487479,-0.7847230685702604,-0.7006877593399691,-1.4405268985878747,1.7393488911094408,-1.9256550166080586
Coping,16,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame16.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame16.png,-1.9102274223690314,-0.16560433589948506,1.166336368272531,0.11311329809858467,-1.17915213224715,0.8527666811582201,0.25417151037259916,-0.5580373151929522,0.8199178326845465,0.16281944447421814,-0.600916866772381,1.2979031063314435,0.3358784912115764,-0.5420804030350053,-0.29136484692041353,-1.5287287775255614,-0.1211213897246795,0.0026511594115642217,-0.722020736960218,1.5988313533870575,-1.414469447397249
Coping,17,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame17.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame17.png,-2.1272674324654735,-0.869724126296627,1.4463875186479558,0.04469111743592471,-1.1138291095039061,-1.312139105542519,-0.6420715758188239,-0.25932013019256533,-0.7908887758757989,-0.6768460204074477,-0.7485987577112556,-0.1767030074885626,0.2551356591273802,-1.2578330257761976,1.366256099352432,-1.8112188320566605,-1.2662256598194288,-1.118413959801987,-0.23056206312642444,2.1478748195351707,-2.2231593925545727
Coping,18,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame18.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame18.png,-0.8509103961251094,-0.8025119792120536,0.9771143473346738,0.3331687050312626,-1.0211757667334764,-1.284735234824788,-0.7643876297655442,-0.4258182333075351,0.7714725211488971,-0.7615948639125849,-0.7714317760558544,1.3228964302944943,-1.0643722020380368,-0.378547657601796,-0.8439051623446954,-0.8828439647362986,-1.4441094524225893,-1.4301270459439823,0.5393553265898827,1.2266411877334433,-1.703152848024301
Coping,19,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame19.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame19.png,-0.4891745183294015,-1.1804219405207335,0.6292271960483623,1.4906510879828183,-0.8819058237756068,-1.284735234824788,0.05512993167748169,-0.9755875170989284,1.1469236855501805,0.8373333168843352,0.18488304546207895,-1.0264760222322948,-0.9442318257899511,-0.9405479385124902,-0.04417575844112957,-0.12114315609515716,-0.3330595766252311,-0.6477776412874829,-1.4077875983166284,0.22584996340855285,-2.3083882374868456
Coping,20,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame20.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame20.png,0.3328043023506092,-0.09856007982003757,1.0035600682311363,0.49543435094423066,-1.1674255629384798,-1.1203120105184028,0.565898098884028,0.8575878959061777,1.19536899708583,-0.6958297613525984,0.17802733925540445,-0.8890127404355147,-0.8475086415224243,-0.4942664869438187,0.7846347146952932,-1.0708162822568996,-0.17712328339462155,0.030979881401161622,0.17797108424669564,0.9535744375144447,-0.8986909062981784
Coping,21,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame21.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame21.png,-0.1328491905227427,0.16051146127642166,1.8487331208298754,-0.12229521040852083,-1.299948426403616,-0.435215242575131,-0.7521560243708721,-0.9899448791638633,1.3285936038088662,-1.0895360409542023,1.6557786636244494,-0.6140861768419542,0.33286433571522067,2.3991767886584903,1.2644723570374328,-2.308876829416347,0.38528174990828395,1.0681855277939765,0.9103320622500085,1.8248693318908866,-0.6711889539622565
Coping,22,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame22.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame22.png,-0.1434012009462624,-1.2888532426160118,-0.7659857869607498,1.107878592692647,0.12871320141725753,-0.435215242575131,-1.119104186211033,-1.194776577956935,-1.444900481607067,-1.0377348456668232,0.5361371693452291,0.8230299510334754,-1.0927487151813793,0.5016290796411818,-0.10233789690684345,1.5125340344887175,-1.0640100605661382,-1.5395300552033722,1.4444206995970028,-1.2017630056389352,-1.3522291146802377
Coping,23,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame23.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame23.png,-0.33988028584877916,-0.4650150821767336,-0.5548894782800581,0.47623245546686604,0.02006422314888302,-0.435215242575131,1.5045751709461164,1.69177474657312,-1.384343842187505,-1.0359978761265152,0.3878438361852587,0.4231367676246602,-1.071353725112986,0.30549963694316207,-0.553094470016126,0.42907580403822054,0.3796308342594721,0.19987812837686741,1.8470684902598076,-0.41285502393026363,-0.657804741997522
Coping,24,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame24.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame24.png,0.16981699298249625,-0.8452194514125958,-0.6621946915901022,1.0249430112275013,0.17998068588018162,-0.435215242575131,-1.0918451799029065,0.36431750165034776,-0.4638829230101648,1.4588248359220068,2.481544624698061,-1.7012957692346706,-0.9647143824583685,-0.2363957984527155,0.6683104377638655,0.8613774917024891,0.5936377705218118,0.3698002100968904,0.41486059935136554,-1.1071345410569065,-0.902568381845539
Coping,25,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame25.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame25.png,0.18778896287690436,-0.6544369589394087,-0.4945025223206444,0.7345401861042027,0.48012834182775577,-0.435215242575131,-1.119104186211033,0.6093179998743494,-1.420677825839242,-1.0110668116953123,0.1312554146778886,0.735553317162797,-0.9497588648909526,0.4829658722570705,-0.6984998161804107,1.2256532510994398,-0.8636714778524706,-1.1276559785265112,2.134689235434791,-0.9669611639979748,-0.5410132601204019
Coping,26,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame26.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame26.png,-0.13511999913101017,-0.08377209419567665,-0.23751457908912785,-0.17854907265356706,-0.11935376230013137,-0.435215242575131,-0.6420715758188239,0.007953140597254563,-1.4085664979553298,-0.810705732200177,-0.40568707491288786,0.5481033874399149,-0.8372673631882157,-0.4186688087996453,-0.9166078354268378,0.36083414909973704,-1.563527873957126,-1.6452316650412853,1.0119423644387309,0.13385706365144942,-0.08102868858547559
Coping,27,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame27.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame27.png,0.249801941836628,-0.13683232551278302,-0.4363736225902766,-0.007566121089019525,0.10275842709634896,-0.435215242575131,-1.119104186211033,-1.194776577956935,-1.4085664979553298,-0.9426183936395577,-0.08628904461638628,-0.689066148731107,-0.9541290818545353,-0.41786168607374,0.7264725762295793,0.7924598652466126,-1.9363665381159343,-2.0532029434760575,0.4295404792125299,-0.31569775535898503,0.06062919575481905
Coping,28,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame28.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame28.png,0.18649022891550932,-0.6624713285577363,-0.4435465047503162,0.5394603483862344,0.07345691158933376,-0.435215242575131,-1.119104186211033,0.007953140597254563,-1.4085664979553298,-0.49887344904665987,-0.6773723544616055,0.41064010564313475,-0.9407146190893138,0.15463859720579878,-0.7421214200296962,1.1280306770673594,-1.2642543952304657,-1.5858774316467052,1.2130526559439332,-0.6887380288706969,-0.5910391104262915
Coping,29,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame29.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame29.png,0.36087135293884,-0.1620474396591504,-0.390696072145438,-0.007744709906359605,0.28754482367308976,-0.435215242575131,1.1865534306846437,-1.0751680976587281,0.7472498653810723,-1.1514395440362155,0.03177227351301342,-1.6887991072531452,-0.9210182615657447,-0.3193375256345996,-0.29136484692041353,0.6203465807950892,-0.9137015464914691,-1.0631996284473562,-0.954405008252093,-0.42476378857385905,0.1495842693585357
Coping,30,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame30.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame30.png,0.05722009428873607,-0.034888920110348935,-0.4241216525097561,-0.25010857149871946,-0.14967993320684417,-0.435215242575131,-0.8178204322791115,-0.5259415149560686,1.0379217345949692,-1.1514395440362155,-1.19311390207951,-1.713792431216196,-1.044823937428179,-0.5929154499678505,-0.80028355849541,0.4698965500128391,-2.1744602307490952,-2.266677670492284,-0.5199496118348377,0.013008051668157458,0.08339175383252603
Coping,31,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame31.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame31.png,-0.21674379619047238,-0.17564025350232296,-0.6079484304722959,-0.13582232296160102,0.09305569757624838,-0.435215242575131,-0.9402169573139545,-0.8149671931503488,-0.5244395624297267,-1.1514395440362155,-1.19311390207951,-1.7262890931977215,-0.8772333274192741,-0.48305601361284,0.8137157839281501,0.6782356316614038,-2.0999230850174757,-2.2452169828246595,-0.17766503596875824,-0.17253193924269708,-0.06709290857213941
Coping,32,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame32.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame32.png,0.29157104948542173,-0.5439780753118547,-0.8036073461322027,-0.06258135274046686,0.1832834426023471,-0.435215242575131,-0.721577010884192,-0.8529481316310074,0.8562518163362837,1.221528074107623,0.03177227351301342,-1.6887991072531452,-0.828164004668919,-0.7830063724680971,-0.6694187469475538,0.8843784194575016,-0.7198308822849793,-1.0006643015712227,-1.4413443663864376,-0.6864734041520374,-0.06119657092713278
Coping,33,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame33.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame33.png,0.0737639782624495,-0.5643406053310828,-0.7340687344525063,0.10523834083271807,0.14190854462268673,-0.435215242575131,-1.071400925171812,0.14158977599216452,-1.1178946287414329,-0.8877764753535666,-0.9681348086033323,0.11072021808652331,-0.9601627031987202,-0.07978386503416322,-0.45131072770112673,1.075346319175043,-1.5154320254966942,-1.7899266606895994,1.1187218984308385,-0.6166731194533328,-0.2788965337919089
Coping,34,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame34.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame34.png,0.2716360941892957,-0.7836870139784095,-0.6980224074304047,0.0020051442852612516,0.0630560702940107,-0.435215242575131,-0.9918954901064438,-0.9114109374598744,0.868363144220196,-1.1514395440362155,-0.2744492703851174,-1.6763024452716198,-0.9829210994969617,-0.49986322400862004,-0.5240134007832691,1.0416041109025316,-1.8055119728989715,-2.0702841695016323,-0.3757375757828898,-0.6807594412556742,-0.30812342840716117
Coping,35,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame35.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame35.png,0.19057110337829394,-0.3535748594889286,-0.7290918530616851,-0.09903765379115316,0.30829858105715946,-0.435215242575131,-1.119104186211033,-1.194776577956935,-1.444900481607067,-0.8979634575526689,0.40772743631863956,0.7980366270704244,-0.9743234831176262,0.4895708186089791,-0.33498645076969896,0.9397250381327074,-1.3864945771630268,-1.5391719900393799,1.2919027402577377,-0.5759575193743338,0.06610152464257925
Coping,36,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame36.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame36.png,0.3619135371072627,-0.6903340383480011,-0.8241809093695067,0.0770429238713323,0.2812797284955938,-0.435215242575131,-0.9514981339110675,-0.49580799806418596,0.868363144220196,-1.1514395440362155,0.03177227351301342,-1.6887991072531452,-0.9778470963878456,0.6029284378166672,-0.23320270845469968,1.0064455212131107,-1.1063773138337747,-1.2942860167118426,0.34698408044906826,-0.8769219427317101,-0.15946100046993233
Coping,37,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame37.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame37.png,0.409451820671423,-0.8054392526686234,-0.8053437301122723,0.10126410391500336,0.25269043928052626,-0.435215242575131,-0.8465141231297706,-0.4519141047322885,-0.6213301855010257,-0.6768460204074477,2.481544624698061,-1.713792431216196,-0.8723803174769312,-1.1178964642018367,0.4356618839010099,0.9992716123397457,-0.9026357838601926,-1.0685327875222659,0.3687876325506037,-0.9246614654473665,-0.23589197607667256
Coping,38,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame38.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame38.png,0.40112510235926957,-0.5370433461019599,-0.7899263144818278,-0.06757188177319774,0.4101551704255194,-0.435215242575131,1.2660588657500123,-0.29272928904129275,-1.3964551700714174,-0.8958891851591866,-0.3362428554766685,1.0604665286824595,-0.9519696805313533,-0.3193375256345996,-0.8584456969611238,1.1622685687638068,-0.592322377241642,-0.9391298055794197,0.5740465754127503,-0.8168401595529508,0.06868623080289028
Coping,39,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame39.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame39.png,0.3819939569498537,-1.10898522813896,-1.1467184888741884,0.7591192763107512,0.5033276361486965,-0.435215242575131,1.584080606011485,0.9701369154406062,-1.384343842187505,0.6520158457531018,-0.7707393587717434,0.44813009158771117,0.9183803512475635,-0.9217753079472799,-0.9166078354268378,1.6365542741956751,1.2474192098593773,0.538146946479157,-0.6965697821828422,-1.5790144632687455,-0.6506883637843143
Coping,40,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame40.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame40.png,-0.11843375680182061,-1.2285962002503499,-0.9722829050430651,1.6109446765499376,1.342363326481131,0.7979589397227583,-0.9146616389000861,-0.4445590307399652,-0.22165636533191738,-1.0327911631290234,-0.21320496160549127,-1.163939304029075,-0.8844393118791165,-0.8032272248147913,0.5374456262160092,2.6149752957116,-1.11013327709675,-1.7888382099455984,0.13275090381952437,-2.342115694034219,-0.9468108115402674
Coping,41,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame41.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame41.png,-2.786575757173737,-0.4483421455634493,1.0518495265621213,0.34050165323488873,-1.121312189616915,0.22247765465040997,0.3987268468550866,0.03783462428804187,0.5050233077028249,0.3840100912333271,0.9987876752965846,-0.30166962730381736,-0.8359018594103211,-0.5141563688419515,0.8573373877774355,-1.9573790232648807,0.09373881420952154,0.3348141947682238,-0.07905184903625669,1.8448108160539083,-2.1271649379371196
Coping,42,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame42.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame42.png,-0.8578316645556434,0.45787204423946387,0.9621829652464468,-0.7045066287612652,-1.2699173947306317,0.22247765465040997,-0.757715845004814,-0.5182411112702033,0.6866932259615105,0.30966860736021556,1.1263514091488858,0.035740246197370464,0.6088661615914779,0.17387884575201318,-0.42222965846826976,-1.9206357552911868,-0.07028447466072472,0.39491754310824445,-0.2420747385877279,1.806716073598958,-0.2472368064271264
Coping,43,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame43.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame43.png,-2.188464994062977,0.29600387831281116,1.0497250865825434,-0.5898386697315073,-1.2101297658275858,0.22247765465040997,-0.6988611722940868,-0.38869176658551,0.8320291605684589,0.22804563131140274,0.551186031517438,0.24818349988330354,0.38938277753242945,1.1981142368611932,-0.1750405699889858,-2.4530235358326333,0.169796344688522,0.6882949013934538,0.24614224369204682,2.2751077357196556,-0.9529748685582748
Coping,44,2,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/thumbnails2b/Coping/frame44.png,https://raw.githubusercontent.com/jf3482/DataViz-A5SampleImages/master/image3b/Coping/frame44.png,-1.3723075605402713,0.7632236745425677,0.7776761352637183,-0.5527077668719901,-1.2429445680347495,0.22247765465040997,0.4768938065826539,1.2206227741808175,0.02057019234633004,-0.6646769556990179,-0.4308177183330992,0.6230833593290678,0.2134702874429071,0.5875441894956238,0.27571600312029676,-2.0661217586058114,0.22283550027258864,0.7044345165713971,0.9928237645833334,1.9544784568055293,-0.3200978334535344
