,Category,Frame,dissonance,melbands_crest,melbands_flatness_db,pitch_salience,spectral_centroid,spectral_rms,spectral_complexity,spectral_energy,spectral_kurtosis,spectral_entropy,spectral_rolloff,spectral_spread,spectral_skewness,spectral_strongpeak,zerocrossingrate,spectral_flux,hfc,chords_strength,hpcp_crest,hpcp_entropy,loudness_ebu128_momentary,loudness_ebu128_short_term,silence_rate_60dB,spectral_energyband_low,spectral_energyband_middle_low,spectral_energyband_middle_high,spectral_energyband_high,Estimated BPM
10,Coping,10,0.41038028570108637,15.423825596654138,0.5194527380688246,0.5599650201409362,272.9267943626226,0.006608775953307402,8.297674418604652,0.04592985399933749,106.83542512405751,5.419199557637059,291.4494004360465,1655630.198255814,7.360880189718202,0.8257441627424816,0.011250908430232558,0.03078907498829933,8.684506088079408,0.46579457653893364,15.794947955343458,1.5437285152298432,-24.117480392456056,-23.611663513183593,0.0,0.023399659958776346,0.024672530444208966,0.0004151073774347572,7.199368171588159e-06,77.0
11,Coping,11,0.3890664431937905,16.107025470290072,0.5113635551097782,0.5490897490534672,268.29112371400345,0.007414541805033074,8.483720930232558,0.057037094633939654,73.58884385131127,5.567514310881149,225.74809229651163,1740688.9,6.587918817165286,0.5025652752712716,0.009811046511627907,0.07795209894173367,9.239492868822675,0.46665970493699904,16.041647398583244,1.5729092086935155,-23.366462173461915,-23.480677757263184,0.0,0.037838726778796246,0.022614236083964623,0.0004076991603269139,1.4464468075154168e-05,149.0
12,Coping,12,0.42622095056706005,15.22077226638794,0.49887809460913696,0.5831703793395449,280.9529115182382,0.006696147369910721,10.305555555555555,0.04648265540082422,84.17747499545415,5.717403080728319,257.1024576822917,1221267.9075520833,6.704659816291597,0.6045664350536687,0.010025589554398149,0.05384229152049455,8.532044368761557,0.5359955810838275,16.392873039952033,1.5902426057253722,-23.63242301940918,-23.620860824584963,0.0,0.02481844380424634,0.02324576149435921,0.0004843332967539027,3.7359098810414765e-06,90.0
13,Coping,13,0.41383001041966816,12.882535932230395,0.3961043323195258,0.6367417856704357,406.9795621650164,0.006260273949957864,12.962790697674418,0.041510384139973065,58.412743144811586,6.257637001747309,411.7348746366279,2193824.2729651164,5.039543786159782,0.7262527739932371,0.018211755087209302,0.047390933876294034,11.798202967089276,0.4970251269362591,13.955525795618692,1.8648155326092686,-23.54239570617676,-22.98695789337158,0.0,0.017617788499351156,0.024282153479235118,0.0013152310345186527,0.00015453245791298425,150.0
14,Coping,14,0.4108258876689645,12.16433759733688,0.3926394014857536,0.5938611677912778,390.6531619049782,0.007071479472743217,12.786046511627907,0.052130298264497936,46.30034098292506,6.229291512245355,452.29742005813955,2089455.0084302325,4.672640258766884,0.7834067490211752,0.018629632994186046,0.07938584250419639,15.456963235278462,0.47616722845585546,12.46182398484132,2.0949178711276186,-22.14620403289795,-22.147312965393066,0.0,0.018419576866205694,0.03438215431389074,0.0013174225668948101,0.00017795507581271005,78.0
15,Coping,15,0.3889982189845156,12.692129075527191,0.4237975474033091,0.5327443814388028,504.8140083595558,0.007633088184606836,14.328703703703704,0.060458795788387455,70.53118980262015,6.02270311779446,562.7543131510416,1756836.2526041667,5.595387756548546,1.350998417439836,0.021728515625,0.08561287903123432,21.79684058825175,0.5254483576174136,15.271094900590402,1.7432479067119184,-21.81595978082395,-21.651316998051662,0.0,0.02154113049942276,0.037869287607329036,0.0025876711411506725,0.0003943868110553892,78.0
16,Coping,16,0.37167052896909936,15.45587685163631,0.4056874158077462,0.5308180565057798,400.11955353492914,0.007488217103013466,10.711627906976744,0.05824859449856503,42.11828495291776,5.861926094321317,422.8520167151163,2013978.7466569766,4.649206992082817,2.3284795792296875,0.018191315406976744,0.07608426729173855,19.475428594544876,0.4998634162324446,17.748408838554663,1.517966420010284,-22.376105651855468,-22.554401779174803,0.0,0.009589231385697805,0.04905561286696168,0.0011357186363500998,5.186418416395041e-05,157.0
17,Coping,17,0.36345267247321994,12.60447567784509,0.43467874727969946,0.5242782160293225,440.54068376408065,0.006855382107544777,11.488372093023257,0.04958436085387718,86.24885473029558,5.866497430136038,472.52861555232556,1733187.9696947674,6.083120336089023,1.9754269480012183,0.019690225290697673,0.07126349778196146,18.101373663613963,0.5420401753666245,16.050659362400804,1.709739477974232,-22.96617488861084,-22.99794418334961,0.0,0.0129574550911351,0.035701295213643895,0.0018316094493858927,0.00017415822457904473,78.0
18,Coping,18,0.41177979408314935,12.876657766324502,0.3860988573481639,0.5518511081183398,497.8734996230514,0.0064386366327569165,12.972222222222221,0.04346605074695415,55.049731297625435,6.30977217356364,461.8672688802083,2315991.454716435,4.507683708987854,1.2758261795949053,0.021950050636574073,0.07856722683128384,15.654497243739941,0.5535406442704024,17.009512998439646,1.680287588318741,-22.964806327819826,-22.573544311523438,0.0,0.012875069231355426,0.029857466333649225,0.0017085604301125084,0.00026518641333569444,79.0
19,Coping,19,0.42547631728094676,11.346274837227755,0.3500850373575854,0.6624840938767721,584.0521279978198,0.006519681031187607,17.43720930232558,0.04515246404984663,47.79614002981851,6.448623541898506,640.187136627907,2306344.3617732557,4.486214628884959,1.1056483190420061,0.02751408066860465,0.07824142756330413,23.21000647877538,0.5186522550604962,12.898755117698952,2.057852484078871,-22.276814155578613,-22.369497299194336,0.0,0.008507481625650164,0.033504349383157356,0.00399050981714661,0.0006040387341447592,79.0
20,Coping,20,0.45659916872201967,15.72737904925679,0.38883655958397445,0.5673605734525725,407.37581886468934,0.007421610463237346,13.883720930232558,0.05854970145710679,30.958679760334103,6.494371445234432,294.9548055959302,2631799.1904069767,3.6049891100373377,0.7839015066970226,0.014687045784883722,0.06314522717148066,15.673907115847566,0.5454461944994525,14.42226824136538,1.930190273325577,-22.938258666992187,-23.231306266784667,0.0,0.026798071017012346,0.03150383229042555,0.001961220851918306,0.00027244488840599227,85.0
21,Coping,21,0.43896797906469415,16.77651430500878,0.4763301909659748,0.508317544573435,325.3722051691126,0.005462981299691212,5.018518518518518,0.04073267611615679,29.78652036190033,5.834012879265679,284.716796875,2183504.545138889,3.8175937218798532,0.33280102794782984,0.01026294849537037,0.058697052793663544,5.03878057161691,0.30230970970458454,15.25802512963613,1.511062498445864,-27.241838340759276,-27.074074058532716,0.2824074074074074,0.0326649457827578,0.01045870281524441,0.0002633323435277277,1.3199067658036327e-05,110.0
22,Coping,22,0.43856844486192215,10.907171794980071,0.20565041528884756,0.6258984277414721,1209.411480854833,0.0034891879954916795,15.688372093023256,0.014793138744764376,8.253120903636134,7.220666466202847,1837.3330759447674,3370388.3168604653,1.880816806471625,1.1661345909154692,0.05900935683139535,0.06321371440277543,14.638412758638692,0.6243621919442106,15.066368328200447,1.8352447840626593,-27.201428489685057,-26.078675079345704,0.05581395348837209,0.0005748330417402538,0.00866631537832883,0.005712948218840824,0.00014973986753724348,110.0
23,Coping,23,0.43112909336422767,14.243384084036183,0.22750343410081642,0.5655252426862717,1142.180750931141,0.004058228504064298,14.134883720930233,0.02036657091555034,9.270970479832139,7.0340644947318145,1674.4819676598838,3226510.2337209303,2.037789679682532,1.6296543558669645,0.054194676598837206,0.06737878997485305,18.850591294710025,0.6261538183577707,15.904705038694578,1.696433157668771,-26.171920356750487,-25.74245990753174,0.06511627906976744,0.00018456920816830926,0.012985158787206422,0.007088482031614931,0.0003246802363867383,110.0
24,Coping,24,0.45042792721479025,12.703709728187984,0.21639503121238063,0.6179713861395916,1241.135206717032,0.0035243774430084697,16.166666666666668,0.014711022446539978,8.07951123184628,7.1414487096998425,1577.30712890625,2838201.3072916665,1.829159278422594,1.0688942765679073,0.049811469184027776,0.06262765761844262,13.249155200190014,0.562416782533681,15.514033842969823,1.8016824104857665,-26.98127067565918,-26.373745155334472,0.037037037037037035,0.0006775005404138471,0.009913114760517297,0.004460384328046563,7.511597400069705e-05,110.0
25,Coping,25,0.45110840575639594,13.476301878552103,0.23375478587871373,0.5902144784844199,1426.8631014092025,0.004849808418928364,20.64651162790698,0.027863749677618576,8.885318209404168,7.171351002537927,1590.652707122093,2823257.884883721,1.7280676082123159,1.0835705638278363,0.04813771802325582,0.08869058407496574,20.11351174199304,0.542530941190543,13.832617410907039,1.9385646092532962,-25.08990913391113,-24.660618934631348,0.009302325581395349,0.0094947010836497,0.012134546215840897,0.006665512106346161,0.00017453604386187286,110.0
26,Coping,26,0.43888199869976485,15.787264426918917,0.2603585782092671,0.502940760587537,1055.9105155767397,0.005653147963092251,16.46511627906977,0.039256629386786805,8.334296690586001,7.112304101988327,1176.5141260901162,3422239.8220930235,1.8928999519625376,1.1152313901241435,0.040768077761627906,0.0979447639958803,19.696318622799808,0.6196327515851672,14.927634934398615,1.821989467315306,-24.02748161315918,-23.67149486541748,0.046511627906976744,0.01922718960505695,0.01651686354063798,0.005761291788549834,0.000352197505123492,110.0
27,Coping,27,0.45345642334885067,15.572391889713428,0.23977238015720137,0.5192834321685411,1193.3509669833713,0.005601936783124175,20.078703703703702,0.03858107395730999,7.837329087433992,7.256924635834164,1186.71875,3216299.529513889,1.8075542585165412,1.0263065815799766,0.04205322265625,0.10473437354623995,22.153658029105927,0.6116937967362227,14.169686538201791,1.9049246934828934,-23.874151763916014,-23.847472381591796,0.027777777777777776,0.01763053304153396,0.01426689815060753,0.007318634004655501,0.00044548010943085755,110.0
28,Coping,28,0.45105923136999443,13.44376592192539,0.2390298322189686,0.571568609462228,1175.2195284111556,0.005632562693046016,20.87441860465116,0.039062305247183716,7.4363398884618,7.206154947502669,1115.5200763081396,2792416.162209302,1.7088971975237823,0.9234019618741302,0.042232921511627906,0.10368933293881805,20.880347520251608,0.5533973207628285,13.614166765301317,2.0033470188715943,-23.867914962768555,-23.66635353088379,0.013953488372093023,0.0179670326014846,0.01632781220575643,0.006976456318164331,0.00022482434889414352,110.0
29,Coping,29,0.4576618805874226,15.470280846884084,0.24450099135554115,0.5192663625229237,1307.694649913699,0.005682225202123613,21.130232558139536,0.039416923503889596,6.8969357268754825,7.311791652856871,1308.9182867005813,3161587.606395349,1.5875631238138952,0.915961716583995,0.04596656976744186,0.10745882821637531,20.002249568007713,0.6052184751100629,14.413857357524266,1.9165898032277544,-24.121869926452636,-23.80716899871826,0.009302325581395349,0.02212570370372495,0.011447306731066038,0.006518434259775203,0.00036233726919172746,110.0
30,Coping,30,0.44616463421671476,15.985221566977325,0.24104072319136727,0.496101053017709,1037.1450321056225,0.0062782321549969275,19.52314814814815,0.045885652954759146,7.441504988405439,7.1455212699042425,1053.033447265625,3123164.200810185,1.855945740033079,1.544321667506463,0.03807011357060185,0.1156335449863777,26.63933636965575,0.593308139178488,15.985365355456317,1.7138492381200194,-22.91762348175049,-22.682608833312987,0.0,0.017321063215435802,0.022626793618352774,0.007724846559641365,0.00033797172125315665,110.0
31,Coping,31,0.4357914503230605,15.415235432913137,0.22201068869163823,0.507024613577266,1187.347030284793,0.006487028291015777,19.688372093023254,0.04801806155592203,5.396380741651668,7.323150652508403,1343.7720294331396,4357853.119767441,1.609228498159453,1.7873508878225504,0.053878997093023254,0.11554411570000094,33.4195379390273,0.5434566992852423,15.685844363989654,1.6653225736830521,-22.92904052734375,-22.908954124450684,0.009302325581395349,0.015687979914215184,0.022167152100849116,0.010635486100245332,0.0008125565492518098,110.0
32,Coping,32,0.45503794065741604,13.923615808265154,0.20175577286024426,0.514025037371835,1243.1789143407068,0.005717776387626695,19.986046511627908,0.03760698372931328,5.309545308490132,7.429387334335682,1407.7707122093022,4401936.226744186,1.7001781693724698,1.5601273254599681,0.05667696220930232,0.10131550381869771,29.035335807467614,0.5409140060438173,15.521029958101076,1.7718941867003375,-22.833087768554687,-22.83653137207031,0.027906976744186046,0.012126667761686423,0.014461447727300639,0.012302650691843917,0.0008269611801784608,110.0
33,Coping,33,0.44679104067661146,13.841155774063534,0.20895451829872197,0.5300653625141691,1217.576606467918,0.00528864699946199,17.712962962962962,0.03133739710675501,6.047438342262198,7.3171217132497715,1588.372802734375,4018159.2280092593,1.8168442119602803,1.5941167852530878,0.05787489149305555,0.09357714832380966,23.80115808049838,0.41808088592909,15.772778572859588,1.7483943987430797,-23.073070449829103,-22.69309875488281,0.018518518518518517,0.008239545216631077,0.013261113849222494,0.010437454793309034,0.0005077375342015903,110.0
34,Coping,34,0.454283136961072,12.952891283257063,0.21268609024064486,0.5201982604902844,1168.783608228107,0.005544519404945679,19.632558139534883,0.03368700750410383,6.29876314540242,7.307118748509606,1412.778433866279,3890348.0162790697,1.7878957374151363,1.681423347495323,0.05347701671511628,0.09246906390370324,24.99158892077069,0.5140120660265287,15.230674809879726,1.790091769700801,-23.071180725097655,-23.163194999694824,0.0,0.008410372999287045,0.015850737416402024,0.010368069295154148,0.0005386393886722142,110.0
35,Coping,35,0.45121374684710835,14.694672041161116,0.2094697328154431,0.5105405183032502,1320.5368347167969,0.005166972167573349,17.71627906976744,0.03095421921407674,5.630981815692991,7.354482207187386,1625.4062954215117,4049191.9825581396,1.7521459670953972,1.1811491871295974,0.05725835755813954,0.09330752544798131,22.023897041830907,0.46964687276109357,15.334060419385679,1.7808523661343851,-23.50721450805664,-23.0217578125,0.013953488372093023,0.01031935067857353,0.011668910562780924,0.009102524151527432,0.0005321989649061389,110.0
36,Coping,36,0.45770134114556843,13.330933184535414,0.19962596553550274,0.5273704245962478,1303.8178815488461,0.005581803316966182,22.25,0.034898474284327005,5.9230261776182385,7.402764761889422,1551.3875325520833,3794328.534722222,1.7234404936984733,1.892697000462148,0.055914984809027776,0.1001826819308378,28.276282756416887,0.4337097508487878,14.393379343880547,1.8846980213291116,-22.807432327270508,-22.715659828186034,0.0,0.008174054606854497,0.01473247559597776,0.012985802914179792,0.0005813647749838074,110.0
37,Coping,37,0.45950129863827727,12.864803489418916,0.20157601968493571,0.5296855021354764,1286.1271603606467,0.005817112744634235,22.67906976744186,0.0375407769393479,5.956829554535622,7.382328403827756,1438.7184320494187,3563566.577906977,1.686295668191688,1.7645481007043706,0.0535178960755814,0.10384735859237439,28.67582566516344,0.41824549271000755,15.147768289954573,1.8229257658606879,-22.465729331970216,-22.626494140625,0.013953488372093023,0.009447382868265143,0.01587978006681687,0.013256101471068727,0.0005529702466193094,110.0
38,Coping,38,0.4591860213945078,13.951698664731758,0.20317205457493318,0.5135480390731678,1383.5645130246185,0.0054605209376922875,21.972093023255812,0.033464774507812635,5.711075686299524,7.436739992540936,1525.852788880814,3834758.4534883723,1.6665618200634802,1.574791923997014,0.057360555959302326,0.09592006539189538,26.40710453210875,0.5275785067928171,14.417378880153192,1.8607752727710198,-23.233925895690916,-22.976073379516603,0.0,0.010188404737962214,0.011544192248419316,0.012065823680212244,0.0006419244575903745,110.0
39,Coping,39,0.4584616526133484,11.635564711358812,0.16623637271631095,0.5925637653304471,1441.218556156865,0.0035211212311373353,15.953703703703704,0.01861787416857152,3.97121935862082,7.559411263024366,1687.2660319010417,4226748.570601852,1.4335241913795471,0.8326190400058059,0.06547941984953703,0.060191701101656586,15.471311588875121,0.5464935799439748,16.312090613223887,1.7589429854587824,-29.77751968383789,-31.366596336364747,0.27314814814814814,0.0040218166085710305,0.010300878252126966,0.004327287959986953,0.0005923643899229268,110.0
40,Coping,40,0.4395137953203778,11.151188514398974,0.1842942161658822,0.673981840250104,1960.4041278218115,0.0018328795060623697,3.530232558139535,0.006963177347998405,19.202344333293826,7.498556853449622,3747.9791969476746,4745893.377906977,2.634438711543416,0.4161322937801827,0.12449355014534884,0.03614698994449925,4.03530608724023,0.47415852160365496,9.350025338155252,2.8561240798897214,-34.380107383728024,-27.91477424621582,0.7348837209302326,0.0006356148392019667,0.006043898640585445,0.0002596178579424727,0.00013716754638840769,155.0
41,Coping,41,0.33848906693070435,14.310902752987174,0.39383555955665056,0.5525519964999931,435.91024042173876,0.0051125531528838156,9.2,0.027799036089590817,48.77572634719139,5.912159933045853,588.6076035610465,1850683.8584302326,5.327067401797272,1.473270019126493,0.020585029069767443,0.0842117573459481,10.957643273819325,0.461347163280594,13.854928252852966,1.7764113569092528,-23.72295108795166,-23.86299556732178,0.0,0.0025158914654829735,0.025328970109220854,0.0004599832775352826,1.0596244693276678e-05,134.0
42,Coping,42,0.4115177318453789,17.98070473803414,0.3845531374078106,0.45266936495210286,343.9550598992242,0.005380806537922817,8.342592592592593,0.03263553167063812,23.796664593396365,6.2783427061858,361.279296875,2547641.1067708335,3.609446695557347,0.9604340611991508,0.015378598813657407,0.08866023480098832,8.68441095644677,0.5685530829208868,12.736839638815987,2.0072656798141972,-24.982945442199707,-24.453629989624023,0.0,0.011422597574925964,0.021755338047956617,0.0008774902884127827,2.152212383092715e-05,134.0
43,Coping,43,0.3611355292935704,17.32520394879718,0.393615634219591,0.4636294096708298,380.9509525032931,0.006457520553538966,8.734883720930233,0.04504986691700165,35.15102703404981,5.955890923877095,411.93518350290697,2336413.381395349,4.280714373810347,1.9276207065859505,0.018463844476744186,0.07851730229029821,15.761715397169423,0.6787012898259692,14.401598747129794,1.7196179424171094,-23.729142570495604,-24.192733726501466,0.0,0.005759493066783084,0.038257444538392645,0.0017135830106400495,2.6545902087597167e-05,134.0
44,Coping,44,0.3920379636592643,19.21725568993147,0.36545270286327186,0.46717840765797813,360.6455327943314,0.006331024050366047,8.237209302325581,0.04398484492977691,16.284803197550218,6.286634842185087,350.13989825581393,3197582.604651163,3.177495129163875,1.6381942718528038,0.016660610465116278,0.08022764128481233,13.889500917390336,0.6249159312693873,12.670316179222036,2.050429589001932,-23.770910339355467,-23.38745231628418,0.0,0.010361205929413784,0.03312529505035559,0.0013351853319469482,4.229556438245751e-05,134.0
45,Coping,45,0.42501522697232386,18.279128162949174,0.38643746284974945,0.48215451353677996,342.31651341473616,0.005706194871756317,9.574074074074074,0.03593418328953838,26.42978279899668,6.279154554561332,351.708984375,2336435.6793981483,3.770412653684616,1.0907311088371057,0.014506022135416666,0.08911730027412651,9.653127779839215,0.5907959686937155,11.948690023687151,2.119576628561373,-24.735330200195314,-24.065284004211424,0.0,0.011897507227803106,0.024421738204923545,0.0010755431479386364,1.8587143606309922e-05,134.0
46,Coping,46,0.37527427957501525,18.30081424713135,0.4058396692885909,0.4496098510747732,390.0302467523619,0.006213379772596581,8.893023255813954,0.04221360960347188,38.66806920739107,6.0159662291061045,384.3927143895349,1987493.604505814,4.273508516577787,1.7051434038683426,0.016983103197674418,0.07849455461079298,14.202402601131173,0.638219627517241,12.61042590936025,1.9303891725010343,-24.220649490356447,-24.331195640563966,0.0,0.00776445130952282,0.033409319185586865,0.0017019746876538319,1.1122285783133436e-05,134.0
47,Coping,47,0.36403969082721443,15.186778248188107,0.36540716831074205,0.49263223527475847,470.47885408623273,0.006666515957087625,9.944186046511629,0.047745247588081415,24.791205018065696,6.12930822816006,562.3671420784884,2186824.522383721,3.598492108389389,2.113859203249909,0.021482103924418603,0.08143915449117506,20.096433905668036,0.5261942226196004,12.647131445251892,1.8883213384129176,-23.153700485229493,-23.046835517883302,0.0,0.007255339717727999,0.039834709192063056,0.0018854608563002371,1.6361994603146233e-05,134.0
48,Coping,48,0.3817168075453352,15.660036749309963,0.3361340598375709,0.4197144285534267,598.5635140736898,0.006128559350381019,10.166666666666666,0.040856416930047865,18.47444168505845,6.472632118949184,689.361572265625,2826935.694733796,3.061144694134041,2.531278532895225,0.027694137008101853,0.08804817852150235,18.642656792645102,0.45759931537840104,14.603591945436266,1.652448356979423,-23.92381820678711,-23.365358505249024,0.0,0.009758550537366385,0.030595086747780442,0.0017418611451931712,4.6111707153731574e-05,134.0
49,Coping,49,0.36614456994588984,15.414231772755468,0.34625209500623305,0.45133035896822465,548.9720419240552,0.006193459668564935,10.209302325581396,0.041502719126685066,23.409252701249233,6.341268277722736,634.6786428052326,2483885.3930232557,3.600966851655827,2.490833643009496,0.02506813226744186,0.0807892273678336,19.002981898396513,0.558819231611711,13.749989447770295,1.7468764421840508,-23.715147018432617,-23.5422513961792,0.0,0.008689409835930091,0.031961664103707946,0.001849995907680348,2.4342335876120392e-05,134.0
50,Coping,50,0.3658275724150414,13.365964479224626,0.3218201062707014,0.4729880669782328,588.1285482717115,0.006973804043995779,11.93953488372093,0.05135771792035463,16.868848576656607,6.380948907275533,699.5787154796511,2546253.4360465114,3.0119636086530464,3.038387781104376,0.028070494186046513,0.08554013619242712,25.85082332699798,0.5081217470013093,14.05837303232924,1.6863216289850038,-22.683841094970703,-23.123113594055177,0.0,0.005471474221138674,0.04423220007745333,0.0026625932697856495,7.487035371986864e-05,134.0
51,Coping,51,0.3869939084958147,19.34213250875473,0.37875145204641203,0.4427963511466428,443.65571262218333,0.0067004079675017335,9.712962962962964,0.05090557325618445,21.01494930629377,6.213818596469031,489.4816080729167,2184433.5376157407,3.2487978455093174,1.9639037356332496,0.01862476490162037,0.0942408338068398,17.71288726064894,0.5404930332744563,15.245585242907206,1.6611956489030961,-23.18038269042969,-22.1098934173584,0.004629629629629629,0.008328564901536016,0.04190537786915364,0.0016969327277399349,2.087837164573877e-05,136.0
52,Coping,52,0.44233011423155316,17.1233511658602,0.3374348178852436,0.5439996504506399,479.4923356876817,0.003750572232854401,8.613953488372093,0.025176093559766317,15.052807186925135,6.8421652416850245,384.3927143895349,2430909.3046511626,2.835298799359521,0.8988667889996323,0.01740325218023256,0.05766314481666615,9.855329417489296,0.5998015097445912,11.04283019348427,2.3944929865775286,-33.34370014190674,-35.20581996917725,0.48372093023255813,0.0037005752687840616,0.020543182587696423,0.001305881874514155,1.1121391559316994e-05,30.0
53,Coping,53,0.47084912477537644,15.112111561797386,0.2063160171688989,0.603348190978516,1085.20381370367,0.0011018628672815772,3.26046511627907,0.0014628664247263873,6.770850279164868,7.529332489191099,1080.5661791424418,3504506.4691860466,1.968513351263002,0.25509224070106135,0.04451762354651163,0.02158416444219129,0.8412951178328936,0.5834657140424319,10.384970246074356,2.559413236853118,-38.93070514678955,-34.729876098632815,0.9069767441860465,0.0005513728469260736,0.0005444783622975634,0.00044132218590252597,1.1581723961277274e-05,30.0
