,rock,pop,alternative,indie,electronic,female vocalists,dance,00s,alternative rock,jazz,beautiful,metal,chillout,male vocalists,classic rock,soul,indie rock,Mellow,electronica,80s,folk,90s,chill,instrumental,punk,oldies,blues,hard rock,ambient,acoustic,experimental,female vocalist,guitar,Hip-Hop,70s,party,country,easy listening,sexy,catchy,funk,electro,heavy metal,Progressive rock,60s,rnb,indie pop,sad,House,happy
10,0.14575815200805664,0.03866112232208252,0.05263963341712952,0.04617142677307129,0.03447115421295166,0.057856589555740356,0.0035717785358428955,0.009869158267974854,0.020777612924575806,0.24210616946220398,0.026832491159439087,0.018817633390426636,0.043411433696746826,0.00776943564414978,0.03605079650878906,0.01994183659553528,0.01166430115699768,0.0343436598777771,0.013152867555618286,0.011712759733200073,0.09179240465164185,0.012758821249008179,0.019343793392181396,0.1856592297554016,0.004172563552856445,0.002749532461166382,0.028028279542922974,0.016611933708190918,0.051870107650756836,0.060576051473617554,0.027354657649993896,0.008274734020233154,0.08858111500740051,0.0022486746311187744,0.01390865445137024,0.0008575618267059326,0.009621530771255493,0.012589454650878906,0.002842426300048828,0.0009763836860656738,0.009784013032913208,0.003248453140258789,0.01097533106803894,0.09920534491539001,0.0035616159439086914,0.0049079060554504395,0.004974663257598877,0.010634303092956543,0.0021441280841827393,0.0017451047897338867
11,0.11993345618247986,0.0289306640625,0.046942561864852905,0.03971228003501892,0.08502981066703796,0.03677356243133545,0.006565362215042114,0.009441614151000977,0.017889678478240967,0.09941664338111877,0.03218087553977966,0.036435455083847046,0.05617707967758179,0.006180852651596069,0.024191617965698242,0.00457531213760376,0.009188979864120483,0.02701076865196228,0.0272519588470459,0.008810430765151978,0.09877359867095947,0.01108214259147644,0.017177581787109375,0.2656767964363098,0.0020168721675872803,0.0015994012355804443,0.010413676500320435,0.015488207340240479,0.15230509638786316,0.05341339111328125,0.04062730073928833,0.005067408084869385,0.10203015804290771,0.0013394653797149658,0.006063580513000488,0.0010021030902862549,0.007996410131454468,0.010829567909240723,0.00210493803024292,0.0008203387260437012,0.0027428865432739258,0.005659282207489014,0.013969123363494873,0.10372817516326904,0.0021258294582366943,0.001745760440826416,0.003785640001296997,0.009572207927703857,0.003360956907272339,0.0013026893138885498
12,0.1955486238002777,0.02808856964111328,0.05699044466018677,0.04608607292175293,0.061160385608673096,0.03342938423156738,0.00602605938911438,0.009148478507995605,0.027126818895339966,0.04651102423667908,0.02857479453086853,0.04481595754623413,0.034751683473587036,0.007723122835159302,0.059210240840911865,0.004630237817764282,0.014551222324371338,0.021103471517562866,0.01870104670524597,0.01660335063934326,0.07849195599555969,0.013105452060699463,0.011912435293197632,0.25220629572868347,0.004123389720916748,0.0031064748764038086,0.025663137435913086,0.03975313901901245,0.11279672384262085,0.03520268201828003,0.04121491312980652,0.004384458065032959,0.08063653111457825,0.0015385448932647705,0.01231616735458374,0.001132190227508545,0.0116119384765625,0.008820712566375732,0.0018761157989501953,0.0010478198528289795,0.0026816129684448242,0.004480719566345215,0.02923429012298584,0.1313653588294983,0.005390971899032593,0.0014363229274749756,0.003731280565261841,0.009265393018722534,0.002783149480819702,0.0011076927185058594
13,0.23236161470413208,0.057634323835372925,0.06320536136627197,0.05669599771499634,0.031803250312805176,0.058468133211135864,0.003917902708053589,0.008971422910690308,0.027455300092697144,0.0643499493598938,0.03319084644317627,0.021778374910354614,0.033041566610336304,0.011826634407043457,0.09542512893676758,0.014752566814422607,0.016353577375411987,0.029833704233169556,0.011113256216049194,0.02629968523979187,0.0994129478931427,0.017459481954574585,0.013444721698760986,0.195261150598526,0.004545688629150391,0.009326070547103882,0.03126251697540283,0.03340268135070801,0.06862524151802063,0.04003787040710449,0.025371551513671875,0.007278770208358765,0.060065269470214844,0.0016072094440460205,0.030279695987701416,0.0009077191352844238,0.03121820092201233,0.016810595989227295,0.0023644864559173584,0.0014235079288482666,0.004078924655914307,0.002132892608642578,0.017371922731399536,0.14437228441238403,0.013976037502288818,0.003014117479324341,0.006363868713378906,0.01248466968536377,0.001705944538116455,0.0014549493789672852
14,0.10996311902999878,0.034276098012924194,0.041089922189712524,0.029188960790634155,0.22786283493041992,0.037342339754104614,0.019652456045150757,0.009437859058380127,0.014410734176635742,0.08449023962020874,0.019717663526535034,0.015849828720092773,0.09656378626823425,0.006620228290557861,0.031494140625,0.016982287168502808,0.008057773113250732,0.015799999237060547,0.07540041208267212,0.011476695537567139,0.028994888067245483,0.014564752578735352,0.022550135850906372,0.13814124464988708,0.001758962869644165,0.0031325817108154297,0.018560409545898438,0.013586819171905518,0.21560949087142944,0.01366308331489563,0.0630369782447815,0.004526108503341675,0.03947114944458008,0.00747564435005188,0.007082492113113403,0.0022041499614715576,0.00585666298866272,0.009394288063049316,0.004320472478866577,0.0011468827724456787,0.008409351110458374,0.014023452997207642,0.0076916515827178955,0.08177995681762695,0.003811091184616089,0.005692869424819946,0.002692997455596924,0.0059518516063690186,0.012777626514434814,0.0009188950061798096
15,0.1403382420539856,0.03392505645751953,0.033391863107681274,0.016323953866958618,0.08859336376190186,0.042284637689590454,0.011348485946655273,0.007890164852142334,0.014968842267990112,0.1734541654586792,0.014975875616073608,0.025843441486358643,0.059634000062942505,0.008329212665557861,0.056756168603897095,0.047620177268981934,0.004965543746948242,0.01630789041519165,0.031045377254486084,0.013156622648239136,0.04141756892204285,0.014911353588104248,0.01962137222290039,0.13205865025520325,0.002340942621231079,0.0044287145137786865,0.05218133330345154,0.02872997522354126,0.07920601963996887,0.021463632583618164,0.039926111698150635,0.006043434143066406,0.07301902770996094,0.008149564266204834,0.013825327157974243,0.0017257630825042725,0.007756292819976807,0.010300397872924805,0.004818081855773926,0.0009976029396057129,0.021688461303710938,0.005710780620574951,0.016960620880126953,0.12500402331352234,0.005721539258956909,0.015079140663146973,0.001470804214477539,0.005533784627914429,0.006495535373687744,0.0010520517826080322
16,0.11796200275421143,0.03176361322402954,0.0470314621925354,0.03778001666069031,0.11352646350860596,0.044493257999420166,0.008943736553192139,0.008766144514083862,0.01583901047706604,0.15492340922355652,0.022347241640090942,0.015609502792358398,0.053263336420059204,0.006687790155410767,0.03265035152435303,0.01685398817062378,0.009614139795303345,0.02288222312927246,0.03752550482749939,0.012834995985031128,0.08084505796432495,0.010083138942718506,0.018802344799041748,0.1564140021800995,0.0019953250885009766,0.003272116184234619,0.043960899114608765,0.014140874147415161,0.10312792658805847,0.03830218315124512,0.056778669357299805,0.005944669246673584,0.0798296332359314,0.004509627819061279,0.008605271577835083,0.0014671385288238525,0.008480489253997803,0.009018629789352417,0.003365933895111084,0.0009416937828063965,0.008638381958007812,0.009824097156524658,0.009906738996505737,0.08001405000686646,0.004029422998428345,0.00488397479057312,0.003533005714416504,0.007584333419799805,0.00614812970161438,0.001311182975769043
17,0.090757817029953,0.019217967987060547,0.026966840028762817,0.01587700843811035,0.11161410808563232,0.033464401960372925,0.010839015245437622,0.00744706392288208,0.009470462799072266,0.3339632749557495,0.01156511902809143,0.0077336132526397705,0.07124507427215576,0.005425542593002319,0.03354066610336304,0.04491063952445984,0.004791706800460815,0.014635860919952393,0.040592193603515625,0.005257993936538696,0.029826968908309937,0.009913414716720581,0.024291783571243286,0.11914163827896118,0.0013724565505981445,0.003575652837753296,0.056294381618499756,0.011425614356994629,0.06679385900497437,0.017495304346084595,0.04883253574371338,0.004405617713928223,0.06991156935691833,0.008624047040939331,0.008836805820465088,0.001932382583618164,0.004239499568939209,0.008799463510513306,0.0038702785968780518,0.0008589327335357666,0.03441673517227173,0.0069477856159210205,0.0049249231815338135,0.08937546610832214,0.0045119524002075195,0.008636564016342163,0.001476675271987915,0.0038550198078155518,0.0077228546142578125,0.001201540231704712
18,0.18986287713050842,0.03406631946563721,0.045670390129089355,0.02605995535850525,0.05331316590309143,0.05387568473815918,0.00815439224243164,0.008148759603500366,0.020664244890213013,0.24987658858299255,0.015874028205871582,0.015331476926803589,0.036514610052108765,0.008909612894058228,0.07124781608581543,0.03572767972946167,0.009381771087646484,0.01733258366584778,0.018749326467514038,0.012112200260162354,0.06270453333854675,0.01782265305519104,0.015377581119537354,0.09680205583572388,0.004286736249923706,0.006551027297973633,0.09231105446815491,0.03097650408744812,0.04638791084289551,0.028231382369995117,0.04102197289466858,0.007055789232254028,0.07360184192657471,0.004814326763153076,0.016806423664093018,0.0016840100288391113,0.014736056327819824,0.010423719882965088,0.003705322742462158,0.0012692511081695557,0.01708194613456726,0.0034506916999816895,0.013941943645477295,0.13145729899406433,0.009429842233657837,0.007592320442199707,0.0022338032722473145,0.005949169397354126,0.003962218761444092,0.0013825297355651855
19,0.20760276913642883,0.037820130586624146,0.08210787177085876,0.06359890103340149,0.15369990468025208,0.0461098849773407,0.0114460289478302,0.010932236909866333,0.0383380651473999,0.0552193820476532,0.023212194442749023,0.026837915182113647,0.06409913301467896,0.007513880729675293,0.048222512006759644,0.010921686887741089,0.022803068161010742,0.01785874366760254,0.050902754068374634,0.01840701699256897,0.03572693467140198,0.018459588289260864,0.016970038414001465,0.137025386095047,0.007376313209533691,0.006156414747238159,0.03102034330368042,0.025987982749938965,0.1606443226337433,0.01732003688812256,0.07725909352302551,0.005262434482574463,0.031705260276794434,0.006016790866851807,0.008596807718276978,0.0018146038055419922,0.011405080556869507,0.008734047412872314,0.003564774990081787,0.001599341630935669,0.00561368465423584,0.009662330150604248,0.014203578233718872,0.0796259343624115,0.008864879608154297,0.0028510987758636475,0.0054763853549957275,0.008506864309310913,0.006493717432022095,0.0011689960956573486
20,0.1770460307598114,0.03340539336204529,0.05758744478225708,0.043969571590423584,0.11437490582466125,0.0425240695476532,0.009469807147979736,0.009031444787979126,0.025204449892044067,0.16754958033561707,0.014504849910736084,0.014579355716705322,0.06276610493659973,0.007612645626068115,0.05386555194854736,0.035954296588897705,0.015837907791137695,0.017439931631088257,0.04160776734352112,0.015983164310455322,0.04364657402038574,0.014237701892852783,0.02188095450401306,0.133113831281662,0.0055879950523376465,0.007555574178695679,0.09824338555335999,0.018603593111038208,0.07297539710998535,0.022746920585632324,0.06975379586219788,0.005290478467941284,0.05776268243789673,0.011616677045822144,0.013767331838607788,0.0021817386150360107,0.011971145868301392,0.009394556283950806,0.004278957843780518,0.0014389455318450928,0.0303957462310791,0.008571237325668335,0.007886618375778198,0.07830283045768738,0.01048135757446289,0.005788981914520264,0.004436373710632324,0.005540400743484497,0.006213009357452393,0.0016932487487792969
21,0.13101601600646973,0.01873961091041565,0.07725924253463745,0.05415380001068115,0.2001762092113495,0.033316224813461304,0.011880606412887573,0.01289212703704834,0.033430248498916626,0.03445276618003845,0.027040153741836548,0.044340699911117554,0.05610567331314087,0.003473222255706787,0.008849292993545532,0.002453058958053589,0.018301278352737427,0.014351606369018555,0.06060779094696045,0.007302463054656982,0.014326751232147217,0.023478448390960693,0.015388518571853638,0.1069188117980957,0.006698876619338989,0.00034987926483154297,0.002551138401031494,0.01589101552963257,0.31464439630508423,0.007107973098754883,0.14758628606796265,0.0035758912563323975,0.011235028505325317,0.00523105263710022,0.0016272664070129395,0.0015287995338439941,0.0005379319190979004,0.0030609965324401855,0.002702474594116211,0.001093834638595581,0.001949399709701538,0.011258065700531006,0.011780768632888794,0.05385884642601013,0.0007298290729522705,0.0014629960060119629,0.0030738115310668945,0.008284121751785278,0.005028754472732544,0.0006260871887207031
22,0.2443561553955078,0.09279149770736694,0.06325042247772217,0.06408405303955078,0.021271854639053345,0.012562304735183716,0.010425746440887451,0.00814315676689148,0.02378067374229431,0.05899807810783386,0.016366541385650635,0.004388600587844849,0.007785171270370483,0.026329487562179565,0.09206053614616394,0.036362648010253906,0.019964635372161865,0.018855273723602295,0.005643129348754883,0.05252945423126221,0.1714356243610382,0.020782768726348877,0.009663522243499756,0.003242671489715576,0.006814360618591309,0.05518209934234619,0.16954383254051208,0.014739811420440674,0.005079209804534912,0.04617980122566223,0.015320807695388794,0.0021657347679138184,0.01726672053337097,0.008484750986099243,0.04063445329666138,0.0036162137985229492,0.1337336301803589,0.018508493900299072,0.003021329641342163,0.004650980234146118,0.012336820363998413,0.0029742419719696045,0.003325849771499634,0.030416131019592285,0.037438392639160156,0.0059081315994262695,0.007743626832962036,0.007979661226272583,0.0022192299365997314,0.003575921058654785
23,0.35445213317871094,0.13591799139976501,0.07338875532150269,0.0589064359664917,0.01515170931816101,0.027687013149261475,0.014827758073806763,0.008022725582122803,0.0391291081905365,0.024387657642364502,0.019114643335342407,0.011207878589630127,0.007416427135467529,0.03134125471115112,0.16707226634025574,0.059794485569000244,0.02156299352645874,0.02126970887184143,0.003999233245849609,0.0891757607460022,0.1280452013015747,0.03209313750267029,0.008342891931533813,0.002666175365447998,0.014129310846328735,0.02767208218574524,0.10359841585159302,0.0604834258556366,0.0034192800521850586,0.05447036027908325,0.007916659116744995,0.004137963056564331,0.018864452838897705,0.005374550819396973,0.06548875570297241,0.003386944532394409,0.06544393301010132,0.014515817165374756,0.004473358392715454,0.004904299974441528,0.013093233108520508,0.0028493106365203857,0.015705853700637817,0.05933046340942383,0.02912101149559021,0.013543546199798584,0.006711810827255249,0.01187857985496521,0.0037543773651123047,0.0032581984996795654
24,0.2734721899032593,0.08812147378921509,0.08151218295097351,0.08938923478126526,0.03647702932357788,0.019512414932250977,0.014917761087417603,0.009767383337020874,0.03479602932929993,0.049770891666412354,0.01840832829475403,0.010974764823913574,0.012388795614242554,0.023493647575378418,0.11783313751220703,0.04539424180984497,0.031829655170440674,0.020252197980880737,0.010030657052993774,0.05718719959259033,0.14471307396888733,0.020500212907791138,0.010575085878372192,0.0075845420360565186,0.020874977111816406,0.0508267879486084,0.1748851239681244,0.03066769242286682,0.009604215621948242,0.045461446046829224,0.02904057502746582,0.00306132435798645,0.018421858549118042,0.017244547605514526,0.05371353030204773,0.004155874252319336,0.06865271925926208,0.015085667371749878,0.003807365894317627,0.0044571757316589355,0.01617056131362915,0.00642278790473938,0.010277718305587769,0.050604164600372314,0.04746928811073303,0.009595006704330444,0.011635959148406982,0.010538548231124878,0.005129784345626831,0.0036275386810302734
25,0.1818213164806366,0.12002429366111755,0.022437840700149536,0.01710417866706848,0.003920018672943115,0.004755586385726929,0.004779130220413208,0.003139972686767578,0.007372736930847168,0.008207976818084717,0.008697837591171265,0.0023741722106933594,0.0015052556991577148,0.025206923484802246,0.07674622535705566,0.021295368671417236,0.00375935435295105,0.008027225732803345,0.0009428858757019043,0.1166999340057373,0.1417410671710968,0.011569291353225708,0.003371298313140869,0.0008014142513275146,0.004724681377410889,0.08833816647529602,0.03985211253166199,0.007580548524856567,0.0007946193218231201,0.016490966081619263,0.0025048553943634033,0.000850677490234375,0.00918605923652649,0.001697152853012085,0.07375329732894897,0.0032531023025512695,0.4669818580150604,0.01624351739883423,0.0013057291507720947,0.006621748208999634,0.005199790000915527,0.0005950629711151123,0.001596212387084961,0.01402127742767334,0.037427425384521484,0.0022017359733581543,0.0032423734664916992,0.0037397444248199463,0.0002872943878173828,0.0034979283809661865
26,0.1891973316669464,0.1993778944015503,0.021369099617004395,0.012709766626358032,0.013117611408233643,0.01889634132385254,0.013411521911621094,0.002057969570159912,0.006593108177185059,0.006964653730392456,0.005888193845748901,0.0019481182098388672,0.0026839375495910645,0.016741663217544556,0.07006093859672546,0.03527039289474487,0.0031579434871673584,0.004429757595062256,0.0030990540981292725,0.2539052963256836,0.028640657663345337,0.01609736680984497,0.002546638250350952,0.0021158158779144287,0.007264375686645508,0.11211764812469482,0.013169437646865845,0.007084518671035767,0.0015241503715515137,0.0031016767024993896,0.0027837753295898438,0.0024025440216064453,0.00559467077255249,0.0009450018405914307,0.07669591903686523,0.00528329610824585,0.3125465512275696,0.014156222343444824,0.0024114251136779785,0.009596318006515503,0.008769720792770386,0.0014020204544067383,0.0014932751655578613,0.012229323387145996,0.04326075315475464,0.0031226277351379395,0.003268212080001831,0.002125948667526245,0.0010386109352111816,0.003560662269592285
27,0.16343200206756592,0.17905211448669434,0.023524820804595947,0.017556488513946533,0.010931909084320068,0.019639641046524048,0.01338660717010498,0.0027198195457458496,0.006554901599884033,0.011158853769302368,0.005885332822799683,0.001113206148147583,0.002195030450820923,0.01712086796760559,0.05059453845024109,0.026856213808059692,0.004341840744018555,0.004661083221435547,0.00260046124458313,0.21005824208259583,0.04858255386352539,0.014131993055343628,0.0028708577156066895,0.0020792782306671143,0.008642464876174927,0.09603440761566162,0.016599059104919434,0.0038507580757141113,0.0010735392570495605,0.0055862367153167725,0.0028624236583709717,0.0027531981468200684,0.006010591983795166,0.0013600289821624756,0.0653349757194519,0.005911439657211304,0.3810282051563263,0.013282537460327148,0.0024270713329315186,0.01001235842704773,0.00908544659614563,0.0015074312686920166,0.0007741451263427734,0.008752882480621338,0.0325111448764801,0.002865523099899292,0.004522144794464111,0.0018791258335113525,0.0008299946784973145,0.0051146745681762695
28,0.15336966514587402,0.16123118996620178,0.012989223003387451,0.006173521280288696,0.004903912544250488,0.007509499788284302,0.00777319073677063,0.0015983283519744873,0.0038806796073913574,0.004128783941268921,0.004737645387649536,0.0016171932220458984,0.0011948943138122559,0.01758641004562378,0.05675134062767029,0.020734846591949463,0.001289457082748413,0.0035765767097473145,0.0011516213417053223,0.21377259492874146,0.05756402015686035,0.010137289762496948,0.0019660592079162598,0.0008543729782104492,0.005198568105697632,0.08531242609024048,0.009753316640853882,0.00525897741317749,0.0006736814975738525,0.0045088231563568115,0.0014600753784179688,0.00116690993309021,0.00625947117805481,0.0009295940399169922,0.06890732049942017,0.004639863967895508,0.5591010451316833,0.01188543438911438,0.0014731287956237793,0.008385807275772095,0.0061556994915008545,0.0005562305450439453,0.0010948479175567627,0.007821381092071533,0.02768149971961975,0.0019658803939819336,0.0015482604503631592,0.00161057710647583,0.0002987682819366455,0.003267049789428711
